country_region_code,country_region,region,date,tipo,value
CO,Colombia,Bogota,2020-12-09,retail_and_recreation,-33
CO,Colombia,Bogota,2020-12-10,retail_and_recreation,-29
CO,Colombia,Bogota,2020-12-11,retail_and_recreation,-31
CO,Colombia,Bogota,2020-12-12,retail_and_recreation,-24
CO,Colombia,Bogota,2020-12-13,retail_and_recreation,-23
CO,Colombia,Bogota,2020-12-14,retail_and_recreation,-29
CO,Colombia,Bogota,2020-12-15,retail_and_recreation,-25
CO,Colombia,Bogota,2020-12-16,retail_and_recreation,-27
CO,Colombia,Bogota,2020-12-17,retail_and_recreation,-22
CO,Colombia,Bogota,2020-12-18,retail_and_recreation,-24
CO,Colombia,Bogota,2020-12-19,retail_and_recreation,-20
CO,Colombia,Bogota,2020-12-20,retail_and_recreation,-12
CO,Colombia,Bogota,2020-12-21,retail_and_recreation,-26
CO,Colombia,Bogota,2020-12-22,retail_and_recreation,-20
CO,Colombia,Bogota,2020-12-23,retail_and_recreation,-20
CO,Colombia,Bogota,2020-12-24,retail_and_recreation,-23
CO,Colombia,Bogota,2020-12-25,retail_and_recreation,-73
CO,Colombia,Bogota,2020-12-26,retail_and_recreation,-44
CO,Colombia,Bogota,2020-12-27,retail_and_recreation,-43
CO,Colombia,Bogota,2020-12-28,retail_and_recreation,-33
CO,Colombia,Bogota,2020-12-29,retail_and_recreation,-30
CO,Colombia,Bogota,2020-12-30,retail_and_recreation,-33
CO,Colombia,Bogota,2020-12-31,retail_and_recreation,-43
AR,Argentina,Buenos Aires,2020-02-15,grocery_and_pharmacy,1
AR,Argentina,Buenos Aires,2020-02-16,grocery_and_pharmacy,-2
AR,Argentina,Buenos Aires,2020-02-17,grocery_and_pharmacy,-14
AR,Argentina,Buenos Aires,2020-02-18,grocery_and_pharmacy,9
AR,Argentina,Buenos Aires,2020-02-19,grocery_and_pharmacy,5
AR,Argentina,Buenos Aires,2020-02-20,grocery_and_pharmacy,2
AR,Argentina,Buenos Aires,2020-02-21,grocery_and_pharmacy,2
AR,Argentina,Buenos Aires,2020-02-22,grocery_and_pharmacy,4
AR,Argentina,Buenos Aires,2020-02-23,grocery_and_pharmacy,6
AR,Argentina,Buenos Aires,2020-02-24,grocery_and_pharmacy,-21
AR,Argentina,Buenos Aires,2020-02-25,grocery_and_pharmacy,-17
AR,Argentina,Buenos Aires,2020-02-26,grocery_and_pharmacy,7
AR,Argentina,Buenos Aires,2020-02-27,grocery_and_pharmacy,6
AR,Argentina,Buenos Aires,2020-02-28,grocery_and_pharmacy,7
AR,Argentina,Buenos Aires,2020-02-29,grocery_and_pharmacy,15
AR,Argentina,Buenos Aires,2020-03-01,grocery_and_pharmacy,17
AR,Argentina,Buenos Aires,2020-03-02,grocery_and_pharmacy,12
AR,Argentina,Buenos Aires,2020-03-03,grocery_and_pharmacy,19
AR,Argentina,Buenos Aires,2020-03-04,grocery_and_pharmacy,18
AR,Argentina,Buenos Aires,2020-03-05,grocery_and_pharmacy,19
AR,Argentina,Buenos Aires,2020-03-06,grocery_and_pharmacy,18
AR,Argentina,Buenos Aires,2020-03-07,grocery_and_pharmacy,21
AR,Argentina,Buenos Aires,2020-03-08,grocery_and_pharmacy,22
AR,Argentina,Buenos Aires,2020-03-09,grocery_and_pharmacy,16
AR,Argentina,Buenos Aires,2020-03-10,grocery_and_pharmacy,20
AR,Argentina,Buenos Aires,2020-03-11,grocery_and_pharmacy,-13
AR,Argentina,Buenos Aires,2020-03-12,grocery_and_pharmacy,33
AR,Argentina,Buenos Aires,2020-03-13,grocery_and_pharmacy,31
AR,Argentina,Buenos Aires,2020-03-14,grocery_and_pharmacy,21
AR,Argentina,Buenos Aires,2020-03-15,grocery_and_pharmacy,69
AR,Argentina,Buenos Aires,2020-03-16,grocery_and_pharmacy,24
AR,Argentina,Buenos Aires,2020-03-17,grocery_and_pharmacy,1
AR,Argentina,Buenos Aires,2020-03-18,grocery_and_pharmacy,4
AR,Argentina,Buenos Aires,2020-03-19,grocery_and_pharmacy,26
AR,Argentina,Buenos Aires,2020-03-20,grocery_and_pharmacy,-42
AR,Argentina,Buenos Aires,2020-03-21,grocery_and_pharmacy,-43
AR,Argentina,Buenos Aires,2020-03-22,grocery_and_pharmacy,-52
AR,Argentina,Buenos Aires,2020-03-23,grocery_and_pharmacy,-58
AR,Argentina,Buenos Aires,2020-03-24,grocery_and_pharmacy,-59
AR,Argentina,Buenos Aires,2020-03-25,grocery_and_pharmacy,-45
AR,Argentina,Buenos Aires,2020-03-26,grocery_and_pharmacy,-47
AR,Argentina,Buenos Aires,2020-03-27,grocery_and_pharmacy,-44
AR,Argentina,Buenos Aires,2020-03-28,grocery_and_pharmacy,-41
AR,Argentina,Buenos Aires,2020-03-29,grocery_and_pharmacy,-48
AR,Argentina,Buenos Aires,2020-03-30,grocery_and_pharmacy,-46
AR,Argentina,Buenos Aires,2020-03-31,grocery_and_pharmacy,-54
AR,Argentina,Buenos Aires,2020-04-01,grocery_and_pharmacy,-43
AR,Argentina,Buenos Aires,2020-04-02,grocery_and_pharmacy,-42
AR,Argentina,Buenos Aires,2020-04-03,grocery_and_pharmacy,-39
AR,Argentina,Buenos Aires,2020-04-04,grocery_and_pharmacy,-35
AR,Argentina,Buenos Aires,2020-04-05,grocery_and_pharmacy,-44
AR,Argentina,Buenos Aires,2020-04-06,grocery_and_pharmacy,-39
AR,Argentina,Buenos Aires,2020-04-07,grocery_and_pharmacy,-30
AR,Argentina,Buenos Aires,2020-04-08,grocery_and_pharmacy,-26
AR,Argentina,Buenos Aires,2020-04-09,grocery_and_pharmacy,-28
AR,Argentina,Buenos Aires,2020-04-10,grocery_and_pharmacy,-48
AR,Argentina,Buenos Aires,2020-04-11,grocery_and_pharmacy,-28
AR,Argentina,Buenos Aires,2020-04-12,grocery_and_pharmacy,-39
AR,Argentina,Buenos Aires,2020-04-13,grocery_and_pharmacy,-39
AR,Argentina,Buenos Aires,2020-04-14,grocery_and_pharmacy,-25
AR,Argentina,Buenos Aires,2020-04-15,grocery_and_pharmacy,-27
AR,Argentina,Buenos Aires,2020-04-16,grocery_and_pharmacy,-27
AR,Argentina,Buenos Aires,2020-04-17,grocery_and_pharmacy,-24
AR,Argentina,Buenos Aires,2020-04-18,grocery_and_pharmacy,-28
AR,Argentina,Buenos Aires,2020-04-19,grocery_and_pharmacy,-40
AR,Argentina,Buenos Aires,2020-04-20,grocery_and_pharmacy,-31
AR,Argentina,Buenos Aires,2020-04-21,grocery_and_pharmacy,-30
AR,Argentina,Buenos Aires,2020-04-22,grocery_and_pharmacy,-29
AR,Argentina,Buenos Aires,2020-04-23,grocery_and_pharmacy,-30
AR,Argentina,Buenos Aires,2020-04-24,grocery_and_pharmacy,-31
AR,Argentina,Buenos Aires,2020-04-25,grocery_and_pharmacy,-36
AR,Argentina,Buenos Aires,2020-04-26,grocery_and_pharmacy,-35
AR,Argentina,Buenos Aires,2020-04-27,grocery_and_pharmacy,-36
AR,Argentina,Buenos Aires,2020-04-28,grocery_and_pharmacy,-45
AR,Argentina,Buenos Aires,2020-04-29,grocery_and_pharmacy,-17
AR,Argentina,Buenos Aires,2020-04-30,grocery_and_pharmacy,-16
AR,Argentina,Buenos Aires,2020-05-01,grocery_and_pharmacy,-72
AR,Argentina,Buenos Aires,2020-05-02,grocery_and_pharmacy,-13
AR,Argentina,Buenos Aires,2020-05-03,grocery_and_pharmacy,-32
AR,Argentina,Buenos Aires,2020-05-04,grocery_and_pharmacy,-32
AR,Argentina,Buenos Aires,2020-05-05,grocery_and_pharmacy,-23
AR,Argentina,Buenos Aires,2020-05-06,grocery_and_pharmacy,-20
AR,Argentina,Buenos Aires,2020-05-07,grocery_and_pharmacy,-20
AR,Argentina,Buenos Aires,2020-05-08,grocery_and_pharmacy,-17
AR,Argentina,Buenos Aires,2020-05-09,grocery_and_pharmacy,-14
AR,Argentina,Buenos Aires,2020-05-10,grocery_and_pharmacy,-30
AR,Argentina,Buenos Aires,2020-05-11,grocery_and_pharmacy,-23
AR,Argentina,Buenos Aires,2020-05-12,grocery_and_pharmacy,-20
AR,Argentina,Buenos Aires,2020-05-13,grocery_and_pharmacy,-18
AR,Argentina,Buenos Aires,2020-05-14,grocery_and_pharmacy,-21
AR,Argentina,Buenos Aires,2020-05-15,grocery_and_pharmacy,-17
AR,Argentina,Buenos Aires,2020-05-16,grocery_and_pharmacy,-11
AR,Argentina,Buenos Aires,2020-05-17,grocery_and_pharmacy,-26
AR,Argentina,Buenos Aires,2020-05-18,grocery_and_pharmacy,-22
AR,Argentina,Buenos Aires,2020-05-19,grocery_and_pharmacy,-20
AR,Argentina,Buenos Aires,2020-05-20,grocery_and_pharmacy,-22
AR,Argentina,Buenos Aires,2020-05-21,grocery_and_pharmacy,-27
AR,Argentina,Buenos Aires,2020-05-22,grocery_and_pharmacy,-19
AR,Argentina,Buenos Aires,2020-05-23,grocery_and_pharmacy,-7
AR,Argentina,Buenos Aires,2020-05-24,grocery_and_pharmacy,-23
AR,Argentina,Buenos Aires,2020-05-25,grocery_and_pharmacy,-50
AR,Argentina,Buenos Aires,2020-05-26,grocery_and_pharmacy,-23
AR,Argentina,Buenos Aires,2020-05-27,grocery_and_pharmacy,-18
AR,Argentina,Buenos Aires,2020-05-28,grocery_and_pharmacy,-20
AR,Argentina,Buenos Aires,2020-05-29,grocery_and_pharmacy,-16
AR,Argentina,Buenos Aires,2020-05-30,grocery_and_pharmacy,-16
AR,Argentina,Buenos Aires,2020-05-31,grocery_and_pharmacy,-28
AR,Argentina,Buenos Aires,2020-06-01,grocery_and_pharmacy,-24
AR,Argentina,Buenos Aires,2020-06-02,grocery_and_pharmacy,-20
AR,Argentina,Buenos Aires,2020-06-03,grocery_and_pharmacy,-17
AR,Argentina,Buenos Aires,2020-06-04,grocery_and_pharmacy,-18
AR,Argentina,Buenos Aires,2020-06-05,grocery_and_pharmacy,-19
AR,Argentina,Buenos Aires,2020-06-06,grocery_and_pharmacy,-12
AR,Argentina,Buenos Aires,2020-06-07,grocery_and_pharmacy,-25
AR,Argentina,Buenos Aires,2020-06-08,grocery_and_pharmacy,-20
AR,Argentina,Buenos Aires,2020-06-09,grocery_and_pharmacy,-18
AR,Argentina,Buenos Aires,2020-06-10,grocery_and_pharmacy,-14
AR,Argentina,Buenos Aires,2020-06-11,grocery_and_pharmacy,-16
AR,Argentina,Buenos Aires,2020-06-12,grocery_and_pharmacy,-13
AR,Argentina,Buenos Aires,2020-06-13,grocery_and_pharmacy,-7
AR,Argentina,Buenos Aires,2020-06-14,grocery_and_pharmacy,-20
AR,Argentina,Buenos Aires,2020-06-15,grocery_and_pharmacy,-41
AR,Argentina,Buenos Aires,2020-06-16,grocery_and_pharmacy,-15
AR,Argentina,Buenos Aires,2020-06-17,grocery_and_pharmacy,-15
AR,Argentina,Buenos Aires,2020-06-18,grocery_and_pharmacy,-17
AR,Argentina,Buenos Aires,2020-06-19,grocery_and_pharmacy,-13
AR,Argentina,Buenos Aires,2020-06-20,grocery_and_pharmacy,-3
AR,Argentina,Buenos Aires,2020-06-21,grocery_and_pharmacy,-27
AR,Argentina,Buenos Aires,2020-06-22,grocery_and_pharmacy,-26
AR,Argentina,Buenos Aires,2020-06-23,grocery_and_pharmacy,-27
AR,Argentina,Buenos Aires,2020-06-24,grocery_and_pharmacy,-18
AR,Argentina,Buenos Aires,2020-06-25,grocery_and_pharmacy,-17
AR,Argentina,Buenos Aires,2020-06-26,grocery_and_pharmacy,-14
AR,Argentina,Buenos Aires,2020-06-27,grocery_and_pharmacy,-3
AR,Argentina,Buenos Aires,2020-06-28,grocery_and_pharmacy,-21
AR,Argentina,Buenos Aires,2020-06-29,grocery_and_pharmacy,-21
AR,Argentina,Buenos Aires,2020-06-30,grocery_and_pharmacy,-33
AR,Argentina,Buenos Aires,2020-07-01,grocery_and_pharmacy,-24
AR,Argentina,Buenos Aires,2020-07-02,grocery_and_pharmacy,-25
AR,Argentina,Buenos Aires,2020-07-03,grocery_and_pharmacy,-19
AR,Argentina,Buenos Aires,2020-07-04,grocery_and_pharmacy,-10
AR,Argentina,Buenos Aires,2020-07-05,grocery_and_pharmacy,-20
AR,Argentina,Buenos Aires,2020-07-06,grocery_and_pharmacy,-23
AR,Argentina,Buenos Aires,2020-07-07,grocery_and_pharmacy,-23
AR,Argentina,Buenos Aires,2020-07-08,grocery_and_pharmacy,-10
AR,Argentina,Buenos Aires,2020-07-09,grocery_and_pharmacy,-35
AR,Argentina,Buenos Aires,2020-07-10,grocery_and_pharmacy,-33
AR,Argentina,Buenos Aires,2020-07-11,grocery_and_pharmacy,-11
AR,Argentina,Buenos Aires,2020-07-12,grocery_and_pharmacy,-28
AR,Argentina,Buenos Aires,2020-07-13,grocery_and_pharmacy,-22
AR,Argentina,Buenos Aires,2020-07-14,grocery_and_pharmacy,-22
AR,Argentina,Buenos Aires,2020-07-15,grocery_and_pharmacy,-16
AR,Argentina,Buenos Aires,2020-07-16,grocery_and_pharmacy,-24
AR,Argentina,Buenos Aires,2020-07-17,grocery_and_pharmacy,-14
AR,Argentina,Buenos Aires,2020-07-18,grocery_and_pharmacy,-11
AR,Argentina,Buenos Aires,2020-07-19,grocery_and_pharmacy,-17
AR,Argentina,Buenos Aires,2020-07-20,grocery_and_pharmacy,-17
AR,Argentina,Buenos Aires,2020-07-21,grocery_and_pharmacy,-22
AR,Argentina,Buenos Aires,2020-07-22,grocery_and_pharmacy,-20
AR,Argentina,Buenos Aires,2020-07-23,grocery_and_pharmacy,-31
AR,Argentina,Buenos Aires,2020-07-24,grocery_and_pharmacy,-15
AR,Argentina,Buenos Aires,2020-07-25,grocery_and_pharmacy,-5
AR,Argentina,Buenos Aires,2020-07-26,grocery_and_pharmacy,-18
AR,Argentina,Buenos Aires,2020-07-27,grocery_and_pharmacy,-21
AR,Argentina,Buenos Aires,2020-07-28,grocery_and_pharmacy,-18
AR,Argentina,Buenos Aires,2020-07-29,grocery_and_pharmacy,-13
AR,Argentina,Buenos Aires,2020-07-30,grocery_and_pharmacy,-16
AR,Argentina,Buenos Aires,2020-07-31,grocery_and_pharmacy,-12
AR,Argentina,Buenos Aires,2020-08-01,grocery_and_pharmacy,0
AR,Argentina,Buenos Aires,2020-08-02,grocery_and_pharmacy,-16
AR,Argentina,Buenos Aires,2020-08-03,grocery_and_pharmacy,-16
AR,Argentina,Buenos Aires,2020-08-04,grocery_and_pharmacy,-13
AR,Argentina,Buenos Aires,2020-08-05,grocery_and_pharmacy,-10
AR,Argentina,Buenos Aires,2020-08-06,grocery_and_pharmacy,-18
AR,Argentina,Buenos Aires,2020-08-07,grocery_and_pharmacy,-19
AR,Argentina,Buenos Aires,2020-08-08,grocery_and_pharmacy,1
AR,Argentina,Buenos Aires,2020-08-09,grocery_and_pharmacy,-19
AR,Argentina,Buenos Aires,2020-08-10,grocery_and_pharmacy,-12
AR,Argentina,Buenos Aires,2020-08-11,grocery_and_pharmacy,-12
AR,Argentina,Buenos Aires,2020-08-12,grocery_and_pharmacy,-9
AR,Argentina,Buenos Aires,2020-08-13,grocery_and_pharmacy,-11
AR,Argentina,Buenos Aires,2020-08-14,grocery_and_pharmacy,-7
AR,Argentina,Buenos Aires,2020-08-15,grocery_and_pharmacy,8
AR,Argentina,Buenos Aires,2020-08-16,grocery_and_pharmacy,-8
AR,Argentina,Buenos Aires,2020-08-17,grocery_and_pharmacy,-33
AR,Argentina,Buenos Aires,2020-08-18,grocery_and_pharmacy,-14
AR,Argentina,Buenos Aires,2020-08-19,grocery_and_pharmacy,-15
AR,Argentina,Buenos Aires,2020-08-20,grocery_and_pharmacy,-16
AR,Argentina,Buenos Aires,2020-08-21,grocery_and_pharmacy,-9
AR,Argentina,Buenos Aires,2020-08-22,grocery_and_pharmacy,1
AR,Argentina,Buenos Aires,2020-08-23,grocery_and_pharmacy,-13
AR,Argentina,Buenos Aires,2020-08-24,grocery_and_pharmacy,-15
AR,Argentina,Buenos Aires,2020-08-25,grocery_and_pharmacy,-19
AR,Argentina,Buenos Aires,2020-08-26,grocery_and_pharmacy,-21
AR,Argentina,Buenos Aires,2020-08-27,grocery_and_pharmacy,-11
AR,Argentina,Buenos Aires,2020-08-28,grocery_and_pharmacy,-10
AR,Argentina,Buenos Aires,2020-08-29,grocery_and_pharmacy,-7
AR,Argentina,Buenos Aires,2020-08-30,grocery_and_pharmacy,-11
AR,Argentina,Buenos Aires,2020-08-31,grocery_and_pharmacy,-16
AR,Argentina,Buenos Aires,2020-09-01,grocery_and_pharmacy,-18
AR,Argentina,Buenos Aires,2020-09-02,grocery_and_pharmacy,-37
AR,Argentina,Buenos Aires,2020-09-03,grocery_and_pharmacy,-7
AR,Argentina,Buenos Aires,2020-09-04,grocery_and_pharmacy,-4
AR,Argentina,Buenos Aires,2020-09-05,grocery_and_pharmacy,6
AR,Argentina,Buenos Aires,2020-09-06,grocery_and_pharmacy,-10
AR,Argentina,Buenos Aires,2020-09-07,grocery_and_pharmacy,-10
AR,Argentina,Buenos Aires,2020-09-08,grocery_and_pharmacy,-11
AR,Argentina,Buenos Aires,2020-09-09,grocery_and_pharmacy,-9
AR,Argentina,Buenos Aires,2020-09-10,grocery_and_pharmacy,-9
AR,Argentina,Buenos Aires,2020-09-11,grocery_and_pharmacy,-9
AR,Argentina,Buenos Aires,2020-09-12,grocery_and_pharmacy,1
AR,Argentina,Buenos Aires,2020-09-13,grocery_and_pharmacy,-11
AR,Argentina,Buenos Aires,2020-09-14,grocery_and_pharmacy,-14
AR,Argentina,Buenos Aires,2020-09-15,grocery_and_pharmacy,-13
AR,Argentina,Buenos Aires,2020-09-16,grocery_and_pharmacy,-9
AR,Argentina,Buenos Aires,2020-09-17,grocery_and_pharmacy,-11
AR,Argentina,Buenos Aires,2020-09-18,grocery_and_pharmacy,-8
AR,Argentina,Buenos Aires,2020-09-19,grocery_and_pharmacy,0
AR,Argentina,Buenos Aires,2020-09-20,grocery_and_pharmacy,-11
AR,Argentina,Buenos Aires,2020-09-21,grocery_and_pharmacy,-13
AR,Argentina,Buenos Aires,2020-09-22,grocery_and_pharmacy,-12
AR,Argentina,Buenos Aires,2020-09-23,grocery_and_pharmacy,-6
AR,Argentina,Buenos Aires,2020-09-24,grocery_and_pharmacy,-9
AR,Argentina,Buenos Aires,2020-09-25,grocery_and_pharmacy,-11
AR,Argentina,Buenos Aires,2020-09-26,grocery_and_pharmacy,-11
AR,Argentina,Buenos Aires,2020-09-27,grocery_and_pharmacy,-20
AR,Argentina,Buenos Aires,2020-09-28,grocery_and_pharmacy,-23
AR,Argentina,Buenos Aires,2020-09-29,grocery_and_pharmacy,-4
AR,Argentina,Buenos Aires,2020-09-30,grocery_and_pharmacy,-4
AR,Argentina,Buenos Aires,2020-10-01,grocery_and_pharmacy,-5
AR,Argentina,Buenos Aires,2020-10-02,grocery_and_pharmacy,0
AR,Argentina,Buenos Aires,2020-10-03,grocery_and_pharmacy,5
AR,Argentina,Buenos Aires,2020-10-04,grocery_and_pharmacy,-12
AR,Argentina,Buenos Aires,2020-10-05,grocery_and_pharmacy,-5
AR,Argentina,Buenos Aires,2020-10-06,grocery_and_pharmacy,-3
AR,Argentina,Buenos Aires,2020-10-07,grocery_and_pharmacy,2
AR,Argentina,Buenos Aires,2020-10-08,grocery_and_pharmacy,1
AR,Argentina,Buenos Aires,2020-10-09,grocery_and_pharmacy,3
AR,Argentina,Buenos Aires,2020-10-10,grocery_and_pharmacy,10
AR,Argentina,Buenos Aires,2020-10-11,grocery_and_pharmacy,-6
AR,Argentina,Buenos Aires,2020-10-12,grocery_and_pharmacy,-23
AR,Argentina,Buenos Aires,2020-10-13,grocery_and_pharmacy,-5
AR,Argentina,Buenos Aires,2020-10-14,grocery_and_pharmacy,2
AR,Argentina,Buenos Aires,2020-10-15,grocery_and_pharmacy,-2
AR,Argentina,Buenos Aires,2020-10-16,grocery_and_pharmacy,6
AR,Argentina,Buenos Aires,2020-10-17,grocery_and_pharmacy,11
AR,Argentina,Buenos Aires,2020-10-18,grocery_and_pharmacy,-14
AR,Argentina,Buenos Aires,2020-10-19,grocery_and_pharmacy,-24
AR,Argentina,Buenos Aires,2020-10-20,grocery_and_pharmacy,-12
AR,Argentina,Buenos Aires,2020-10-21,grocery_and_pharmacy,-8
AR,Argentina,Buenos Aires,2020-10-22,grocery_and_pharmacy,-14
AR,Argentina,Buenos Aires,2020-10-23,grocery_and_pharmacy,5
AR,Argentina,Buenos Aires,2020-10-24,grocery_and_pharmacy,9
AR,Argentina,Buenos Aires,2020-10-25,grocery_and_pharmacy,-24
AR,Argentina,Buenos Aires,2020-10-26,grocery_and_pharmacy,0
AR,Argentina,Buenos Aires,2020-10-27,grocery_and_pharmacy,-2
AR,Argentina,Buenos Aires,2020-10-28,grocery_and_pharmacy,-7
AR,Argentina,Buenos Aires,2020-10-29,grocery_and_pharmacy,-4
AR,Argentina,Buenos Aires,2020-10-30,grocery_and_pharmacy,2
AR,Argentina,Buenos Aires,2020-10-31,grocery_and_pharmacy,11
AR,Argentina,Buenos Aires,2020-11-01,grocery_and_pharmacy,-4
AR,Argentina,Buenos Aires,2020-11-02,grocery_and_pharmacy,-3
AR,Argentina,Buenos Aires,2020-11-03,grocery_and_pharmacy,-2
AR,Argentina,Buenos Aires,2020-11-04,grocery_and_pharmacy,2
AR,Argentina,Buenos Aires,2020-11-05,grocery_and_pharmacy,1
AR,Argentina,Buenos Aires,2020-11-06,grocery_and_pharmacy,2
AR,Argentina,Buenos Aires,2020-11-07,grocery_and_pharmacy,6
AR,Argentina,Buenos Aires,2020-11-08,grocery_and_pharmacy,-7
AR,Argentina,Buenos Aires,2020-11-09,grocery_and_pharmacy,-5
AR,Argentina,Buenos Aires,2020-11-10,grocery_and_pharmacy,-3
AR,Argentina,Buenos Aires,2020-11-11,grocery_and_pharmacy,2
AR,Argentina,Buenos Aires,2020-11-12,grocery_and_pharmacy,-1
AR,Argentina,Buenos Aires,2020-11-13,grocery_and_pharmacy,0
AR,Argentina,Buenos Aires,2020-11-14,grocery_and_pharmacy,3
AR,Argentina,Buenos Aires,2020-11-15,grocery_and_pharmacy,-8
AR,Argentina,Buenos Aires,2020-11-16,grocery_and_pharmacy,-5
AR,Argentina,Buenos Aires,2020-11-17,grocery_and_pharmacy,-4
AR,Argentina,Buenos Aires,2020-11-18,grocery_and_pharmacy,-3
AR,Argentina,Buenos Aires,2020-11-19,grocery_and_pharmacy,-2
AR,Argentina,Buenos Aires,2020-11-20,grocery_and_pharmacy,3
AR,Argentina,Buenos Aires,2020-11-21,grocery_and_pharmacy,5
AR,Argentina,Buenos Aires,2020-11-22,grocery_and_pharmacy,-6
AR,Argentina,Buenos Aires,2020-11-23,grocery_and_pharmacy,-27
AR,Argentina,Buenos Aires,2020-11-24,grocery_and_pharmacy,-10
AR,Argentina,Buenos Aires,2020-11-25,grocery_and_pharmacy,-4
AR,Argentina,Buenos Aires,2020-11-26,grocery_and_pharmacy,-6
AR,Argentina,Buenos Aires,2020-11-27,grocery_and_pharmacy,1
AR,Argentina,Buenos Aires,2020-11-28,grocery_and_pharmacy,-6
AR,Argentina,Buenos Aires,2020-11-29,grocery_and_pharmacy,-6
AR,Argentina,Buenos Aires,2020-11-30,grocery_and_pharmacy,-1
AR,Argentina,Buenos Aires,2020-12-01,grocery_and_pharmacy,1
AR,Argentina,Buenos Aires,2020-12-02,grocery_and_pharmacy,-5
AR,Argentina,Buenos Aires,2020-12-03,grocery_and_pharmacy,9
AR,Argentina,Buenos Aires,2020-12-04,grocery_and_pharmacy,13
AR,Argentina,Buenos Aires,2020-12-05,grocery_and_pharmacy,18
AR,Argentina,Buenos Aires,2020-12-06,grocery_and_pharmacy,6
AR,Argentina,Buenos Aires,2020-12-07,grocery_and_pharmacy,-14
AR,Argentina,Buenos Aires,2020-12-08,grocery_and_pharmacy,-22
AR,Argentina,Buenos Aires,2020-12-09,grocery_and_pharmacy,7
AR,Argentina,Buenos Aires,2020-12-10,grocery_and_pharmacy,2
AR,Argentina,Buenos Aires,2020-12-11,grocery_and_pharmacy,5
AR,Argentina,Buenos Aires,2020-12-12,grocery_and_pharmacy,8
AR,Argentina,Buenos Aires,2020-12-13,grocery_and_pharmacy,-1
AR,Argentina,Buenos Aires,2020-12-14,grocery_and_pharmacy,0
AR,Argentina,Buenos Aires,2020-12-15,grocery_and_pharmacy,2
AR,Argentina,Buenos Aires,2020-12-16,grocery_and_pharmacy,9
AR,Argentina,Buenos Aires,2020-12-17,grocery_and_pharmacy,6
AR,Argentina,Buenos Aires,2020-12-18,grocery_and_pharmacy,10
AR,Argentina,Buenos Aires,2020-12-19,grocery_and_pharmacy,17
AR,Argentina,Buenos Aires,2020-12-20,grocery_and_pharmacy,12
AR,Argentina,Buenos Aires,2020-12-21,grocery_and_pharmacy,18
